TAB NAME: reels.csv>
index,GearID,Brand,Series,Model,SizeClass,Variant,Tier,GearRatio,RetrieveCmPerTurn,MaxDragKg,WeightG,LineCapacityIndex,Smoothness,Rigidity,WindingTorque,Response,DragStartup,WaterResistance,PriceJPY,PrimaryUse,Status
reel-0321,Major Crest,PRIMEWAY,8000HG,8000,HG,mid,5.7,125,16.9,456,0.46,55,58,59,58,55,53,22400,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0322,Major Crest,PRIMEWAY,8000XG,8000,XG,mid,6.1,134,16.9,456,0.46,55,58,58,62,55,53,23300,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0323,Tail Walker,SHOREBEAT,2500S,2500,S,shore,5.2,72,5.2,211,0.28,58,64,66,58,58,59,9200,万能小〜中型,FICTIONAL_CONTENT
reel-0324,Tail Walker,SHOREBEAT,2500,2500,STD,shore,5.2,72,5.2,215,0.32,58,64,66,58,58,59,9200,万能小〜中型,FICTIONAL_CONTENT
reel-0325,Tail Walker,SHOREBEAT,2500HG,2500,HG,shore,6.0,88,5.2,215,0.32,58,64,66,58,58,59,9600,万能小〜中型,FICTIONAL_CONTENT
reel-0326,Tail Walker,SHOREBEAT,3000,3000,STD,shore,5.2,79,7.4,236,0.34,58,64,66,58,58,59,10400,万能小〜中型,FICTIONAL_CONTENT
reel-0327,Tail Walker,SHOREBEAT,3000HG,3000,HG,shore,6.0,96,7.4,236,0.34,58,64,66,58,58,59,10900,万能小〜中型,FICTIONAL_CONTENT
reel-0328,Tail Walker,SHOREBEAT,3000XG,3000,XG,shore,6.4,103,7.4,236,0.34,58,64,65,62,58,59,11300,万能小〜中型,FICTIONAL_CONTENT
reel-0329,Tail Walker,SHOREBEAT,4000,4000,STD,shore,5.2,91,10.5,268,0.38,58,64,66,58,58,59,12500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0330,Tail Walker,SHOREBEAT,4000HG,4000,HG,shore,6.0,112,10.5,268,0.38,58,64,66,58,58,59,13000,シーバス/サーフ,FICTIONAL_CONTENT
reel-0331,Tail Walker,SHOREBEAT,4000XG,4000,XG,shore,6.4,119,10.5,268,0.38,58,64,65,62,58,59,13500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0332,Tail Walker,SHOREBEAT,5000,5000,STD,shore,5.2,96,12.6,299,0.4,58,64,66,58,58,59,15000,シーバス/サーフ,FICTIONAL_CONTENT
reel-0333,Tail Walker,SHOREBEAT,5000HG,5000,HG,shore,6.0,117,12.6,299,0.4,58,64,66,58,58,59,15600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0334,Tail Walker,SHOREBEAT,5000XG,5000,XG,shore,6.4,125,12.6,299,0.4,58,64,65,62,58,59,16300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0335,Tail Walker,SHOREBEAT,6000PG,6000,PG,shore,4.6,89,15.1,354,0.43,58,64,74,58,58,59,19500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0336,Tail Walker,SHOREBEAT,6000HG,6000,HG,shore,5.7,122,14.7,346,0.43,58,64,66,58,58,59,19100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0337,Tail Walker,SHOREBEAT,6000XG,6000,XG,shore,6.1,130,14.7,346,0.43,58,64,65,62,58,59,19900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0338,Tail Walker,OCEANFORGE,5000,5000,STD,offshore,5.2,96,12.6,299,0.4,58,64,66,58,58,66,18500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0339,Tail Walker,OCEANFORGE,5000HG,5000,HG,offshore,6.0,117,12.6,299,0.4,58,64,66,58,58,66,19200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0340,Tail Walker,OCEANFORGE,5000XG,5000,XG,offshore,6.4,125,12.6,299,0.4,58,64,65,62,58,66,19900,シーバス/サーフ,FICTIONAL_CONTENT
reel-0341,Tail Walker,OCEANFORGE,6000PG,6000,PG,offshore,4.6,89,15.1,354,0.43,58,64,74,58,58,66,23900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0342,Tail Walker,OCEANFORGE,6000HG,6000,HG,offshore,5.7,122,14.7,346,0.43,58,64,66,58,58,66,23500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0343,Tail Walker,OCEANFORGE,6000XG,6000,XG,offshore,6.1,130,14.7,346,0.43,58,64,65,62,58,66,24400,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0344,Tail Walker,OCEANFORGE,8000PG,8000,PG,offshore,4.6,92,19.5,460,0.46,58,64,74,58,58,66,32600,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0345,Tail Walker,OCEANFORGE,8000HG,8000,HG,offshore,5.7,125,18.9,452,0.46,58,64,66,58,58,66,32000,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0346,Tail Walker,OCEANFORGE,8000XG,8000,XG,offshore,6.1,134,18.9,452,0.46,58,64,65,62,58,66,33200,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0347,Tail Walker,OCEANFORGE,10000PG,10000,PG,offshore,4.6,95,23.8,533,0.49,58,64,74,58,58,66,39200,大型青物/オフショア,FICTIONAL_CONTENT
reel-0348,Tail Walker,OCEANFORGE,10000HG,10000,HG,offshore,5.7,130,23.1,525,0.49,58,64,66,58,58,66,38400,大型青物/オフショア,FICTIONAL_CONTENT
reel-0349,Tail Walker,OCEANFORGE,14000PG,14000,PG,offshore,4.6,102,27.0,690,0.54,58,64,74,58,58,66,48900,大型青物/オフショア,FICTIONAL_CONTENT
reel-0350,Tail Walker,OCEANFORGE,14000HG,14000,HG,offshore,5.7,140,26.2,682,0.54,58,64,66,58,58,66,48000,大型青物/オフショア,FICTIONAL_CONTENT
reel-0351,Tail Walker,DEEPEDGE,8000PG,8000,PG,heavy,4.6,92,20.8,460,0.46,58,72,74,58,58,66,38700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0352,Tail Walker,DEEPEDGE,8000HG,8000,HG,heavy,5.7,125,20.2,452,0.46,58,72,66,58,58,66,37900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0353,Tail Walker,DEEPEDGE,8000XG,8000,XG,heavy,6.1,134,20.2,452,0.46,58,72,65,62,58,66,39400,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0354,Tail Walker,DEEPEDGE,10000PG,10000,PG,heavy,4.6,95,25.5,533,0.49,58,72,74,58,58,66,46400,大型青物/オフショア,FICTIONAL_CONTENT
reel-0355,Tail Walker,DEEPEDGE,10000HG,10000,HG,heavy,5.7,130,24.7,525,0.49,58,72,66,58,58,66,45500,大型青物/オフショア,FICTIONAL_CONTENT
reel-0356,Tail Walker,DEEPEDGE,14000PG,14000,PG,heavy,4.6,102,28.9,690,0.54,58,72,74,58,58,66,58000,大型青物/オフショア,FICTIONAL_CONTENT
reel-0357,Tail Walker,DEEPEDGE,14000HG,14000,HG,heavy,5.7,140,28.1,682,0.54,58,72,66,58,58,66,56900,大型青物/オフショア,FICTIONAL_CONTENT
reel-0358,Tail Walker,DEEPEDGE,18000PG,18000,PG,heavy,4.6,107,32.4,806,0.57,58,72,74,58,58,66,69600,Big Game,FICTIONAL_CONTENT
reel-0359,Tail Walker,DEEPEDGE,18000HG,18000,HG,heavy,5.7,147,31.5,798,0.57,58,72,66,58,58,66,68300,Big Game,FICTIONAL_CONTENT
reel-0360,Tail Walker,DEEPEDGE,20000PG,20000,PG,heavy,4.6,109,34.7,869,0.59,58,72,74,58,58,66,76000,Big Game,FICTIONAL_CONTENT
reel-0361,Tail Walker,DEEPEDGE,20000HG,20000,HG,heavy,5.7,149,33.7,861,0.59,58,72,66,58,58,66,74600,Big Game,FICTIONAL_CONTENT
reel-0362,Tail Walker,DEEPEDGE,30000PG,30000,PG,heavy,4.6,112,40.5,1037,0.65,58,72,74,58,58,66,88900,Big Game,FICTIONAL_CONTENT
reel-0363,Tail Walker,DEEPEDGE,30000HG,30000,HG,heavy,5.7,154,39.3,1029,0.65,58,72,66,58,58,66,87300,Big Game,FICTIONAL_CONTENT
reel-0364,Blue Horizon,PELAGIC,6000PG,6000,PG,offshore,4.6,87,16.4,364,0.43,60,70,79,56,60,71,37800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0365,Blue Horizon,PELAGIC,6000HG,6000,HG,offshore,5.7,119,16.0,356,0.43,60,70,71,56,60,71,37100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0366,Blue Horizon,PELAGIC,6000XG,6000,XG,offshore,6.1,128,16.0,356,0.43,60,70,69,61,60,71,38500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0367,Blue Horizon,PELAGIC,8000PG,8000,PG,offshore,4.6,90,21.1,472,0.46,60,70,79,56,60,71,51500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0368,Blue Horizon,PELAGIC,8000HG,8000,HG,offshore,5.7,123,20.5,464,0.46,60,70,71,56,60,71,50500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0369,Blue Horizon,PELAGIC,8000XG,8000,XG,offshore,6.1,131,20.5,464,0.46,60,70,69,61,60,71,52500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0370,Blue Horizon,PELAGIC,10000PG,10000,PG,offshore,4.6,93,25.8,548,0.49,60,70,79,56,60,71,61800,大型青物/オフショア,FICTIONAL_CONTENT
reel-0371,Blue Horizon,PELAGIC,10000HG,10000,HG,offshore,5.7,127,25.1,540,0.49,60,70,71,56,60,71,60700,大型青物/オフショア,FICTIONAL_CONTENT
reel-0372,Blue Horizon,PELAGIC,14000PG,14000,PG,offshore,4.6,100,29.4,710,0.54,60,70,79,56,60,71,77300,大型青物/オフショア,FICTIONAL_CONTENT
reel-0373,Blue Horizon,PELAGIC,14000HG,14000,HG,offshore,5.7,137,28.5,702,0.54,60,70,71,56,60,71,75800,大型青物/オフショア,FICTIONAL_CONTENT
reel-0374,Blue Horizon,ABYSSPOWER,10000PG,10000,PG,heavy,4.6,93,27.6,548,0.49,60,78,79,56,60,71,75600,大型青物/オフショア,FICTIONAL_CONTENT
reel-0375,Blue Horizon,ABYSSPOWER,10000HG,10000,HG,heavy,5.7,127,26.8,540,0.49,60,78,71,56,60,71,74100,大型青物/オフショア,FICTIONAL_CONTENT
reel-0376,Blue Horizon,ABYSSPOWER,14000PG,14000,PG,heavy,4.6,100,31.4,710,0.54,60,78,79,56,60,71,94400,大型青物/オフショア,FICTIONAL_CONTENT
reel-0377,Blue Horizon,ABYSSPOWER,14000HG,14000,HG,heavy,5.7,137,30.5,702,0.54,60,78,71,56,60,71,92700,大型青物/オフショア,FICTIONAL_CONTENT
reel-0378,Blue Horizon,ABYSSPOWER,18000PG,18000,PG,heavy,4.6,105,35.2,829,0.57,60,78,79,56,60,71,113300,Big Game,FICTIONAL_CONTENT
reel-0379,Blue Horizon,ABYSSPOWER,18000HG,18000,HG,heavy,5.7,144,34.2,821,0.57,60,78,71,56,60,71,111200,Big Game,FICTIONAL_CONTENT
reel-0380,Blue Horizon,ABYSSPOWER,20000PG,20000,PG,heavy,4.6,107,37.7,894,0.59,60,78,79,56,60,71,123800,Big Game,FICTIONAL_CONTENT
reel-0381,Blue Horizon,ABYSSPOWER,20000HG,20000,HG,heavy,5.7,146,36.6,886,0.59,60,78,71,56,60,71,121500,Big Game,FICTIONAL_CONTENT
reel-0382,Blue Horizon,ABYSSPOWER,30000PG,30000,PG,heavy,4.6,110,44.0,1066,0.65,60,78,79,56,60,71,144800,Big Game,FICTIONAL_CONTENT
reel-0383,Blue Horizon,ABYSSPOWER,30000HG,30000,HG,heavy,5.7,151,42.7,1058,0.65,60,78,71,56,60,71,142100,Big Game,FICTIONAL_CONTENT
